window_ms,bins,channel_mode,selected_channels,feature_dim,shrinkage,prior,scaler,aggregation,train_character_correct,train_character_accuracy,train_pr_auc,train_roc_auc,train_balanced_accuracy,test_character_correct_reference,test_character_accuracy_reference,test_predictions_reference
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,balanced,standard,round_zscore_mean,9,0.75,0.5107270771605356,0.7964027777777778,0.7158333333333333,4,0.5,2BF5OXEA
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,standard,mean,9,0.75,0.5090086152099926,0.7923333333333333,0.6325000000000001,5,0.625,2NL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,standard,trial_zscore_mean,9,0.75,0.5090086152099926,0.7923333333333333,0.6325000000000001,5,0.625,2NL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,none,trimmed_mean,9,0.75,0.5089223345659244,0.8040416666666667,0.6841666666666667,7,0.875,2TF5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,none,round_zscore_mean,9,0.75,0.5089223345659244,0.8040416666666667,0.6841666666666667,5,0.625,2TL5UXEM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,balanced,none,trimmed_mean,9,0.75,0.5088359282825486,0.818888888888889,0.7491666666666666,6,0.75,2TF5OXKA
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,standard,mean,9,0.75,0.5083271545517801,0.8014583333333332,0.6699999999999999,6,0.75,2TL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,standard,trimmed_mean,9,0.75,0.5083271545517801,0.8014583333333332,0.6699999999999999,6,0.75,2TF5OXGM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,standard,trial_zscore_mean,9,0.75,0.5083271545517801,0.8014583333333332,0.6699999999999999,6,0.75,2TL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,standard,round_zscore_mean,9,0.75,0.5083271545517801,0.8014583333333332,0.6699999999999999,5,0.625,2BL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,standard,median,9,0.75,0.5083271545517801,0.8014583333333332,0.6699999999999999,4,0.5,2BF5O4KA
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,none,median,9,0.75,0.505824168441151,0.8083333333333333,0.6483333333333333,5,0.625,2TF5O4KA
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,none,mean,9,0.75,0.5053641525784891,0.7938333333333334,0.6516666666666666,6,0.75,2TL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,none,trial_zscore_mean,9,0.75,0.5053641525784891,0.7938333333333334,0.6516666666666666,6,0.75,2TL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,standard,mean,9,0.75,0.5053641525784891,0.7938333333333334,0.6516666666666666,6,0.75,2TL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,standard,trial_zscore_mean,9,0.75,0.5053641525784891,0.7938333333333334,0.6516666666666666,6,0.75,2TL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,none,round_zscore_mean,9,0.75,0.5053641525784891,0.7938333333333334,0.6516666666666666,5,0.625,2BL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,standard,round_zscore_mean,9,0.75,0.5053641525784891,0.7938333333333334,0.6516666666666666,5,0.625,2BL5OXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,empirical,standard,median,9,0.75,0.5046798478666887,0.8212083333333333,0.6341666666666667,5,0.625,2TF5CXGA
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,empirical,none,round_zscore_mean,9,0.75,0.5042400475994475,0.810763888888889,0.6608333333333334,6,0.75,2BF5CXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,none,round_zscore_mean,9,0.75,0.502838152273801,0.7841527777777777,0.6383333333333333,6,0.75,2TL5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,standard,round_zscore_mean,9,0.75,0.502838152273801,0.7841527777777777,0.6383333333333333,6,0.75,2TL5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,none,mean,9,0.75,0.5022439884802239,0.7945833333333334,0.7258333333333333,7,0.875,2TF5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,none,trial_zscore_mean,9,0.75,0.5022439884802239,0.7945833333333334,0.7258333333333333,7,0.875,2TF5UXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,empirical,none,mean,9,0.75,0.5010822894666384,0.8149722222222222,0.6591666666666667,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,empirical,none,trial_zscore_mean,9,0.75,0.5010822894666384,0.8149722222222222,0.6591666666666667,6,0.75,2TF5CXGM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,empirical,none,trimmed_mean,9,0.75,0.501069355819873,0.8151944444444444,0.6425000000000001,6,0.75,2TL5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,empirical,standard,trimmed_mean,9,0.75,0.49999365073611385,0.8199722222222222,0.6441666666666667,7,0.875,2TF5CXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,standard,median,9,0.75,0.4993651251447305,0.8039999999999999,0.6758333333333334,5,0.625,2TF5OXEG
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,empirical,none,round_zscore_mean,9,0.75,0.4984764649476736,0.812513888888889,0.6491666666666667,7,0.875,2TF5CXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,standard,mean,9,0.75,0.49807783615136625,0.7859722222222222,0.7224999999999999,6,0.75,2BF5UXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,standard,trimmed_mean,9,0.75,0.49807783615136625,0.7859722222222222,0.7224999999999999,6,0.75,2BF5UXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,standard,trial_zscore_mean,9,0.75,0.49807783615136625,0.7859722222222222,0.7224999999999999,6,0.75,2BF5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,standard,mean,9,0.75,0.4980305374583651,0.7945555555555556,0.6383333333333333,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,standard,trial_zscore_mean,9,0.75,0.4980305374583651,0.7945555555555556,0.6383333333333333,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,standard,round_zscore_mean,9,0.75,0.4980305374583651,0.7945555555555556,0.6383333333333333,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,mean,9,0.75,0.49746126502819354,0.7961944444444443,0.7416666666666667,6,0.75,2BF5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,trial_zscore_mean,9,0.75,0.49746126502819354,0.7961944444444443,0.7416666666666667,6,0.75,2BF5UXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,standard,median,9,0.75,0.49677494340155465,0.8133611111111112,0.7541666666666667,5,0.625,2TF5CX9A
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,standard,trimmed_mean,9,0.75,0.4965707469276117,0.8061388888888888,0.6425,6,0.75,2TF5OXKG
0-600,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,standard,trimmed_mean,9,0.75,0.49510081052554955,0.7992916666666667,0.66,5,0.625,2BL5CXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,empirical,standard,trimmed_mean,9,0.75,0.4949588200891085,0.813763888888889,0.66,6,0.75,2TF5CXKG
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,empirical,none,trimmed_mean,9,0.75,0.4946674153873467,0.815361111111111,0.6316666666666667,7,0.875,2TF5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,empirical,standard,trimmed_mean,9,0.75,0.4946674153873467,0.815361111111111,0.6316666666666667,7,0.875,2TF5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,none,trimmed_mean,9,0.75,0.49459302817232237,0.8127499999999999,0.7408333333333333,7,0.875,2TF5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,trimmed_mean,9,0.75,0.4941544117531076,0.7984027777777777,0.7208333333333333,5,0.625,2BL5OXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,standard,trimmed_mean,9,0.75,0.4940622911460176,0.8045694444444444,0.6258333333333334,6,0.75,2TL5OXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,none,median,9,0.75,0.493560651346758,0.8120972222222221,0.6408333333333334,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,standard,median,9,0.75,0.493560651346758,0.8120972222222221,0.6408333333333334,6,0.75,2TF5CXGM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,none,trimmed_mean,9,0.75,0.49287444068114045,0.8057638888888888,0.6308333333333334,6,0.75,2TL5OXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,standard,trimmed_mean,9,0.75,0.49287444068114045,0.8057638888888888,0.6308333333333334,6,0.75,2TL5OXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,none,trimmed_mean,9,0.75,0.4925658315647888,0.8139444444444445,0.7383333333333333,6,0.75,2TF5CXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,none,trimmed_mean,9,0.75,0.4925483894390595,0.7971805555555556,0.6433333333333333,7,0.875,2TF5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,standard,trimmed_mean,9,0.75,0.4925483894390595,0.7971805555555556,0.6433333333333333,7,0.875,2TF5OXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,trimmed_mean,9,0.75,0.4911258420798823,0.7983611111111111,0.7191666666666666,6,0.75,2TL5OXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,round_zscore_mean,9,0.75,0.4911258420798823,0.7983611111111111,0.7191666666666666,6,0.75,2TL5UXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,trimmed_mean,9,0.75,0.4911258420798823,0.7983611111111111,0.7191666666666666,6,0.75,2TL5OXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,round_zscore_mean,9,0.75,0.4911258420798823,0.7983611111111111,0.7191666666666666,6,0.75,2TL5UXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,standard,round_zscore_mean,9,0.75,0.4906257470257095,0.8267777777777778,0.765,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,standard,mean,9,0.75,0.4906257470257095,0.8267777777777778,0.765,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,standard,trial_zscore_mean,9,0.75,0.4906257470257095,0.8267777777777778,0.765,6,0.75,2TF5CXGM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,balanced,standard,trimmed_mean,9,0.75,0.49051878469830246,0.8207916666666667,0.7483333333333333,6,0.75,2TL5CXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,mean,9,0.75,0.4900584918172067,0.7892083333333334,0.7225,6,0.75,2TF5UXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,trial_zscore_mean,9,0.75,0.4900584918172067,0.7892083333333334,0.7225,6,0.75,2TF5UXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,mean,9,0.75,0.4900584918172067,0.7892083333333334,0.7225,6,0.75,2TF5UXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,trial_zscore_mean,9,0.75,0.4900584918172067,0.7892083333333334,0.7225,6,0.75,2TF5UXEM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,empirical,standard,trimmed_mean,9,0.75,0.4896340277039755,0.8119444444444445,0.6275,7,0.875,2TF5CXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,balanced,standard,mean,9,0.75,0.48942021174614586,0.8186388888888889,0.7583333333333333,6,0.75,2TF5OXGM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,balanced,standard,trial_zscore_mean,9,0.75,0.48942021174614586,0.8186388888888889,0.7583333333333333,6,0.75,2TF5OXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,none,mean,9,0.75,0.48741495215729586,0.8074166666666668,0.6483333333333333,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,none,trial_zscore_mean,9,0.75,0.48741495215729586,0.8074166666666668,0.6483333333333333,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,standard,mean,9,0.75,0.48741495215729586,0.8074166666666668,0.6483333333333333,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,empirical,standard,trial_zscore_mean,9,0.75,0.48741495215729586,0.8074166666666668,0.6483333333333333,6,0.75,2TF5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,empirical,standard,trimmed_mean,9,0.75,0.4867019221432057,0.8086666666666666,0.6341666666666667,6,0.75,2TF5CLKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,mean,9,0.75,0.48660330968793797,0.821513888888889,0.7558333333333334,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,trial_zscore_mean,9,0.75,0.48660330968793797,0.821513888888889,0.7558333333333334,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,median,9,0.75,0.48660330968793797,0.821513888888889,0.7558333333333334,5,0.625,2TF5CXGA
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,none,trimmed_mean,9,0.75,0.48601160079999717,0.8054722222222221,0.6191666666666666,6,0.75,2TL5OXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,balanced,none,round_zscore_mean,9,0.75,0.48587643617561027,0.8014583333333334,0.7475,6,0.75,2BF5UXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,auto,empirical,none,round_zscore_mean,9,0.75,0.4853643234780224,0.8081666666666667,0.6375,7,0.875,2TF5CXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,auto,empirical,standard,round_zscore_mean,9,0.75,0.4853643234780224,0.8081666666666667,0.6375,7,0.875,2TF5CXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,auto,empirical,none,trimmed_mean,9,0.75,0.4853643234780224,0.8081666666666667,0.6375,6,0.75,2TF5CXKA
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,auto,empirical,standard,trimmed_mean,9,0.75,0.4853643234780224,0.8081666666666667,0.6375,6,0.75,2TF5CXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,balanced,standard,trimmed_mean,9,0.75,0.4843333504571481,0.7879583333333333,0.7158333333333333,6,0.75,2BF5OXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,balanced,none,mean,9,0.75,0.4840350616384129,0.7983888888888888,0.7250000000000001,6,0.75,2NF5OXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,balanced,none,trimmed_mean,9,0.75,0.4840350616384129,0.7983888888888888,0.7250000000000001,6,0.75,2TF5OXKA
